,0
608,0.00012252423935149633
609,0.00012294054878312933
610,0.00012329635627212197
611,0.0001239289340095186
612,0.00012448853955254489
613,0.00012481576805858382
614,0.00012506270325154348
615,0.00012531040816621974
616,0.00012532782874662623
617,0.0001257081549482132
618,0.00012603377551051372
619,0.00012636869918791906
620,0.00012673181357351847
621,0.00012671522842832124
622,0.0001275222787366615
623,0.00012806754832391822
624,0.00012908930753667027
625,0.00012893598369068666
626,0.00012956619144641405
627,0.00012981199187264207
628,0.00012963183673587254
629,0.00013081334012059523
630,0.00013002798774234444
631,0.0001303680000029269
632,0.00013146856561770348
633,0.0001315542008187047
634,0.00013166846388654028
635,0.00013242212028754505
636,0.00013265127161784628
637,0.0001330895431500386
638,0.00013504493480410944
639,0.00013335455465432198
640,0.00013352065106926936
641,0.00013429402229061166
642,0.00013439705583810852
643,0.00013464918533652443
644,0.00013743887775302592
645,0.00013524883248642507
646,0.00013569593908588842
647,0.00013632004069133682
648,0.0001366566462159552
649,0.00013731743118949023
650,0.00013825030674915868
651,0.00013912255102111113
652,0.00013908720573262213
653,0.00013989877675946768
654,0.00014013408163008803
655,0.0001404764526004665
656,0.00014052287179569848
657,0.0001435450803223561
658,0.00014058551020370357
659,0.00014088593272257145
660,0.00014138079268207938
661,0.00014139572301156986
662,0.00014180152749753604
663,0.00014292855691242827
664,0.00014289888211243193
665,0.00014292568807113386
666,0.00014345005117743695
667,0.0001438391836713087
668,0.00014472944162572163
669,0.00014491910568731534
670,0.00014570315681984849
671,0.00014613082400656807
672,0.00014690551020299562
673,0.00014668680981595213
674,0.00014699591419370554
675,0.00014683863404572488
676,0.00014753769152344514
677,0.00014767975585126835
678,0.00014837850562805422
679,0.00014939510203954703
680,0.00014987871034107043
681,0.00015028063524549835
682,0.00015004949083256367
683,0.00015075383044084185
684,0.00015120991819710686
685,0.0001511643221205987
686,0.00015069263803546348
687,0.00015150736949640697
688,0.0001526791029527414
689,0.00015338267074450397
690,0.00015334495412797238
691,0.00015383577981280817
692,0.00015391390862905146
693,0.00015389327902231068
694,0.00015655555555383564
695,0.00015405452695813803
696,0.00015525896130131966
697,0.00015599051020330287
698,0.0001563241098679124
699,0.00015703818737286448
700,0.00015707665647396004
701,0.00015800365482463604
702,0.0001582981670073657
703,0.00015812144308923728
704,0.00015871180060740938
705,0.000159183112919247
706,0.00015981448979936
707,0.0001602835881757692
708,0.0001603017311583384
709,0.00016068107833312197
710,0.00016076292134924435
711,0.00016185538617923678
712,0.00016238446700483978
713,0.00016183028455120133
714,0.00016294079349011024
715,0.00016325096251714084
716,0.00016386152284020953
717,0.00016394205702603934
718,0.00016555747474818473
719,0.00016493671399466216
720,0.00016438514750800987
721,0.0001651253048805733
722,0.00016557847715469536
723,0.00016612042682979136
724,0.00016620943204832982
725,0.00016695951170043113
726,0.00016729024390354006
727,0.00016818495935206455
728,0.00016786089612860986
729,0.0001690470588238587
730,0.0001687817073163242
731,0.00016922835365675975
732,0.00016962158859296322
733,0.00016986236012294902
734,0.00017027535496908877
735,0.00017071217038902575
736,0.0001709452138515829
737,0.00017154826175866942
738,0.0001720705822293814
739,0.0001736668357006208
740,0.00017292543234832176
741,0.00017325654822237017
742,0.0001752234879016349
743,0.00017431412601909534
744,0.00017480600203336694
745,0.0001750747967471499
746,0.00017523594704940665
747,0.00017640934959286443
748,0.00017573665987745204
749,0.0001768971573615738
750,0.00017725447154327267
751,0.0001780270050787615
752,0.0001789092292114868
753,0.00017856056910685956
754,0.00017931015228340465
755,0.00017915132382846245
756,0.00017959329268246035
757,0.00018009714576615362
758,0.00018018716904176895
759,0.00018072614445714517
760,0.0001812026395980324
761,0.00018130306434850705
762,0.0001816688708035218
763,0.00018255983690316157
764,0.00018385555555512783
765,0.00018390559511792615
766,0.0001840248979596956
767,0.00018429439918483137
768,0.0001843612016270407
769,0.00018518504577809378
770,0.00018527070193136746
771,0.00018576646279189625
772,0.00018680561224451795
773,0.00018789215086659837
774,0.00018721600407827535
775,0.00018750369230538
776,0.00018835091649767343
777,0.00019373891726262075
778,0.00018875593046718302
779,0.00018851576805763967
780,0.00018908481141487307
781,0.00019075081466509176
782,0.00019125637105181362
783,0.00019194964321777666
784,0.00019185920245308333
785,0.00019367806122776868
786,0.00019349010204026214
787,0.00019364173469409399
788,0.00019336120777841637
789,0.00019510193877385145
790,0.00020269856997138784
791,0.00019900122824938944
792,0.00019846279307058257
793,0.00019867487231784524
794,0.00019979429154072314
795,0.0002009896938775161
796,0.0001993972392616136
797,0.0002001380224225929
798,0.0002007657113615824
799,0.00020435769622975455
800,0.0002016230925752054
801,0.0002026574771105177
802,0.00020371363174028523
803,0.00020434765784058004
804,0.00020438769230903437
805,0.00020508826530508644
806,0.00020551671763662844
807,0.00020575219611583065
808,0.00020609593082717415
809,0.0002051221659911163
810,0.00020637922606704453
811,0.00020657200811121168
812,0.00020716880081025907
813,0.00020735999999942987
814,0.0002080179695411533
815,0.0002100238336711724
816,0.00020865045685150924
817,0.0002101160732435591
818,0.0002092092292097564
819,0.00020977083333463575
820,0.00021031511156272218
821,0.0002105067209789279
822,0.00021097317813700283
823,0.00021213543147487331
824,0.00021214954221739828
825,0.00021322900608854563
826,0.00021369318412963416
827,0.0002135873598370893
828,0.0002132315361146237
829,0.00021416190476354703
830,0.00021482678207505063
831,0.00021479857434169897
832,0.00021598552497432375
833,0.00021617266259952377
834,0.00021662819472596025
835,0.00021755826530322258
836,0.0002167752797559756
837,0.0002176393075360273
838,0.00021853983739603984
839,0.00021970846075401376
840,0.00022040275229518003
841,0.00022087682926564238
842,0.00022038641470949522
843,0.0002223648129421451
844,0.00022277877550684928
845,0.0002207941658127274
846,0.00022217803881607938
847,0.00022309440488807518
848,0.00022284898166974378
849,0.00022299123343540357
850,0.00022297632113942216
851,0.00022930476673762047
852,0.00022550263959307686
853,0.0002256565482227742
854,0.00022691566632928537
855,0.0002271781155009536
856,0.00022750678824893524
857,0.00022699095528639084
858,0.0002274013211379567
859,0.0002286052472244953
860,0.00022941541582260883
861,0.00022921060142583316
862,0.00022913126272972248
863,0.00023022040816311767
864,0.00023133704081435675
865,0.0002344442405708825
866,0.00023536168699195292
867,0.0002356588414643696
868,0.00023655902637039657
869,0.0002359923702952177
870,0.00023658663265341794
871,0.00023677740628169663
872,0.00023682522796276585
873,0.00023862789046474433
874,0.0002380171922707589
875,0.00023930747475173526
876,0.0002397734817828569
877,0.00024058887765560758
878,0.00023949184505706484
879,0.00024068552631671455
880,0.00024023454913698196
881,0.00024081916835601655
882,0.00024140639593968428
883,0.00024248287740657963
884,0.00024314745417779103
885,0.0002438047861500714
886,0.00024324587995942808
887,0.0002447575481257257
888,0.00024542008113352383
889,0.0002461911943333429
890,0.00024530314083048225
891,0.00024606960486443736
892,0.0002460809572321062
893,0.0002478620304581295
894,0.00024715375253514635
895,0.00024670699797213345
896,0.0002477910931171334
897,0.00024832441742438376
898,0.00024835529531714765
899,0.0002492551373339307
900,0.00025047390417805147
901,0.0002518219387765059
902,0.0002522934077062604
903,0.0002509874617739265
904,0.00025285202839543723
905,0.00025295096446336355
906,0.000252495731705638
907,0.00025373232016404117
908,0.00025387038539812716
909,0.00025431947261942567
910,0.00025522852791793504
911,0.0002549952089679279
912,0.0002551111675108498
913,0.0002548394523289364
914,0.00025640454545817825
915,0.00025708329959548727
916,0.00025653333333404367
917,0.00025721169887931095
918,0.00025857902240178
919,0.00025957365208812685
920,0.0002596807770912959
921,0.0002598520408179582
922,0.00026070904471485733
923,0.00026120779352209244
924,0.00026128710659411414
925,0.00026208940936841435
926,0.000261419430313845
927,0.00026175371312218667
928,0.0002626593908627496
929,0.00026360183112511564
930,0.00026303190621949294
931,0.00026351239837512654
932,0.0002640550000013958
933,0.0002649162576687906
934,0.0002667850305537341
935,0.00026637910295517137
936,0.0002664646938767331
937,0.00026696490335899033
938,0.00026719175991770874
939,0.00026774928716749666
940,0.000267124057086
941,0.00026926788247106715
942,0.00026911007121140876
943,0.00026995193877471854
944,0.0002712023326600718
945,0.00027138203045785854
946,0.0002711793489325005
947,0.00027097591463641263
948,0.0002720102226714691
949,0.0002728767039669567
950,0.00027322550813093743
951,0.000273624923705848
952,0.0002741081883310266
953,0.0002749950769243515
954,0.00027539887294974596
955,0.00027541993896027753
956,0.00027574517766588996
957,0.00027682054933941076
958,0.000277351724138721
959,0.00027766075050630537
960,0.0002798874366779717
961,0.00027874857433702954
962,0.0002791574055149382
963,0.00028073326530385405
964,0.0002798399999994
965,0.0002815310907245902
966,0.00028190162932985026
967,0.00028209734693671393
968,0.00028248545269545926
969,0.00028264893183904785
970,0.00028357985757916047
971,0.0002829146788970046
972,0.0002838492871708578
973,0.000284848574339314
974,0.0002852020387399138
975,0.0002854539634101347
976,0.00028602664640523396
977,0.0002860895112022376
978,0.00028746304568704357
979,0.0002866992886191572
980,0.00028797914979608006
981,0.00028848572884644517
982,0.0002883730142577341
983,0.0002899123732268713
984,0.00028902973523214573
985,0.0002897906504075704
986,0.0002892431934475173
987,0.0002908996945020517
988,0.0002911506598982851
989,0.00029249266055109927
990,0.00029245680894279824
991,0.0002925144455716341
992,0.00029230730964532187
993,0.0002934688008140007
994,0.000293681530612981
995,0.0002941558494387862
996,0.0002950650356784573
997,0.00029523859470102586
998,0.0002965289340081957
999,0.0002966950304274802
1000,0.00029664117647069114
1001,0.00029654381338680677
1002,0.00029746862944082174
1003,0.00029807914979537524
1004,0.0002992635437846552
1005,0.0003008089795929425
1006,0.0003014103869641125
1007,0.0003000717635092886
1008,0.0003013373088672756
1009,0.00030068665988164557
1010,0.0003014175634530677
1011,0.00030216901121281087
1012,0.00030306962283415935
1013,0.00030346469387384475
1014,0.00030494096016531056
1015,0.00030461926605271296
1016,0.0003060697556046332
1017,0.0003073041751516292
1018,0.00030701583756015757
1019,0.00030781736040857847
1020,0.00030896099290765377
1021,0.00030733201620760975
1022,0.0003091479716015872
1023,0.00031388908909054866
1024,0.0003093139959402566
1025,0.00031016099290563745
1026,0.00031099949032005963
1027,0.00031087540650636433
1028,0.0003112092198611158
1029,0.00031114827585949965
1030,0.0003131782828270692
1031,0.0003123277439013267
1032,0.00031320526849426555
1033,0.00031314369918512445
1034,0.0003137194105714318
1035,0.00031492568527825756
1036,0.00031571924643474745
1037,0.00031633808553582673
1038,0.0003169783181366223
1039,0.00031630680202950897
1040,0.00031718514750608443
1041,0.00031918127530382583
1042,0.00031740040691917773
1043,0.00031869949392888215
1044,0.0003191882591079124
1045,0.00031968597561089096
1046,0.0003221932048653125
1047,0.0003208859454007167
1048,0.00032084797159929237
1049,0.00032280791075205774
1050,0.0003227605876412428
1051,0.0003231115735984009
1052,0.00032375618661467344
1053,0.00032447746192966904
1054,0.0003234649033576831
1055,0.00032418172588795125
1056,0.0003252016260114319
1057,0.000327125685278403
1058,0.0003270175278627597
1059,0.0003261746177369011
1060,0.0003275477642275723
1061,0.0003275172239091994
1062,0.0003276311991874268
1063,0.00032748107832934466
1064,0.0003281098677513919
1065,0.00033026642929537763
1066,0.0003315979695436261
1067,0.00033076187563798833
1068,0.0003312108163253535
1069,0.00033210467479682796
1070,0.00033303559837805937
1071,0.0003326842479671466
1072,0.00033387507598863707
1073,0.0003332139653390624
1074,0.00033475679264662706
1075,0.00033583689024377285
1076,0.0003358445904964699
1077,0.000336051885829582
1078,0.0003359385627519915
1079,0.00033823225152314383
1080,0.0003379572874554492
1081,0.0003389526903539958
1082,0.0003391675812983318
1083,0.00034067957317183794
1084,0.0003415268490360649
1085,0.00033926724313551837
1086,0.0003406979654086838
1087,0.00034034420731558784
1088,0.00034138208502005707
1089,0.0003417045638960937
1090,0.0003427211597141578
1091,0.00034295885946999743
1092,0.0003447316326546275
1093,0.00034434422880460824
1094,0.00034477920892414304
1095,0.00034635723014296804
1096,0.00034544215885894635
1097,0.00034673096446671787
